           , N1           , N2           , N3           , N4           , N5           , N6           , N7           , N8           , N9           , N10          , N11          , N12         
1993-06-28 , 0.7026978669 , 0.0083754927 , 0.0156054461 , 0.7026978669 , 0.0281912344 , 0.0300424080 , 0.1008959169 , 0.0447284839 , 0.7026978669 , 0.0225323711 , 0.0567349470 , 0.0257960566
1993-06-29 , 0.6863104361 , 0.0081221969 , 0.0151370578 , 0.6863104361 , 0.0273416024 , 0.0291537815 , 0.0945057057 , 0.0433859366 , 0.6863104361 , 0.0218149820 , 0.0548134697 , 0.0250151458
1993-06-30 , 0.6477870235 , 0.0079024704 , 0.0147346779 , 0.6477870235 , 0.0266354031 , 0.0284085874 , 0.0907222606 , 0.0422309027 , 0.6477870235 , 0.0212744253 , 0.0535059611 , 0.0243387857
1993-07-01 , 0.6604824490 , 0.0081026430 , 0.0151983190 , 0.6604824490 , 0.0273595173 , 0.0293289750 , 0.0931993838 , 0.0437163175 , 0.6604824490 , 0.0219119036 , 0.0552812364 , 0.0250749377
1993-07-02 , 0.7037268745 , 0.0087246364 , 0.0170320863 , 0.7037268745 , 0.0305783871 , 0.0332420066 , 0.1054590296 , 0.0499369303 , 0.7037268745 , 0.0247216117 , 0.0634171097 , 0.0280375163
1993-07-03 , 0.5645204897 , 0.0079717565 , 0.0150635895 , 0.5645204897 , 0.0269163908 , 0.0291900068 , 0.0920595522 , 0.0436156097 , 0.5645204897 , 0.0217541729 , 0.0553488272 , 0.0248566804
1993-07-04 , 0.5360812152 , 0.0077015064 , 0.0143789221 , 0.5360812152 , 0.0256955181 , 0.0275849518 , 0.0869429412 , 0.0413401285 , 0.5360812152 , 0.0205251058 , 0.0516090676 , 0.0237395110
1993-07-05 , 0.5422676934 , 0.0074636954 , 0.0139375474 , 0.5422676934 , 0.0249078820 , 0.0267392194 , 0.0842716359 , 0.0400629114 , 0.5422676934 , 0.0198958220 , 0.0500270136 , 0.0230074282
1993-07-06 , 0.506958912  , 0.0072928534 , 0.0136453133 , 0.506958912  , 0.0244778103 , 0.0263049090 , 0.0829383002 , 0.0392456054 , 0.506958912  , 0.0196111608 , 0.0494910911 , 0.0224904377
1993-07-07 , 0.4062113444 , 0.0070810953 , 0.0132488109 , 0.4062113444 , 0.0237478186 , 0.0254920676 , 0.0803667985 , 0.0380747477 , 0.4062113444 , 0.0189745867 , 0.0478133590 , 0.0218366835
1993-07-08 , 0.3742022762 , 0.0068648727 , 0.0128471091 , 0.3742022762 , 0.0230294120 , 0.0247204816 , 0.0779328523 , 0.0369123671 , 0.3742022762 , 0.0184010824 , 0.0463701035 , 0.0211717393
1993-07-09 , 0.3542684767 , 0.0066562229 , 0.0124593664 , 0.3542684767 , 0.0223365501 , 0.0239759656 , 0.0755868135 , 0.0357910156 , 0.3542684767 , 0.0178482056 , 0.0449786716 , 0.0205300790
1993-07-10 , 0.3989839624 , 0.0069291291 , 0.0132048995 , 0.3989839624 , 0.0242633394 , 0.0260910034 , 0.0833317510 , 0.0385563602 , 0.3989839624 , 0.0191867404 , 0.0498033877 , 0.0218351011
1993-07-11 , 0.9349463569 , 0.0361486364 , 0.0560718678 , 0.9349463569 , 0.0822638618 , 0.0955801505 , 0.2235479283 , 0.1621579770 , 0.9349463569 , 0.0601186117 , 0.1438252766 , 0.0937705710
1993-07-12 , 0.7479232223 , 0.0348135488 , 0.0525410970 , 0.7479232223 , 0.0741061739 , 0.0875895181 , 0.1877846047 , 0.1534071179 , 0.7479232223 , 0.0529599789 , 0.1224414967 , 0.0875370732
1993-07-13 , 0.6117541278 , 0.0298897071 , 0.0475339537 , 0.6117541278 , 0.0696404350 , 0.0802591960 , 0.159858308  , 0.1403587057 , 0.6117541278 , 0.0477830674 , 0.1075382939 , 0.0800002485
1993-07-14 , 0.5782553214 , 0.0244700114 , 0.0439604581 , 0.5782553214 , 0.0701238561 , 0.0792361789 , 0.1523489492 , 0.1324414289 , 0.5782553214 , 0.0470508716 , 0.1050334788 , 0.0756693523
1993-07-15 , 0.9604765715 , 0.0217086226 , 0.0489624023 , 0.9604765715 , 0.0888582582 , 0.0988760488 , 0.2382866754 , 0.1503325284 , 0.9604765715 , 0.0663009078 , 0.1576020416 , 0.0825593171
1993-07-16 , 1.3455561885 , 0.0169103551 , 0.0402097348 , 1.3455561885 , 0.0882484719 , 0.0903464988 , 0.3153983786 , 0.1264438205 , 1.3455561885 , 0.0700977467 , 0.1882554796 , 0.0676608614
1993-07-17 , 1.4107168692 , 0.0126410589 , 0.0312884294 , 1.4107168692 , 0.0722459581 , 0.0721091942 , 0.3015856707 , 0.0991197373 , 1.4107168692 , 0.0591285988 , 0.1654685691 , 0.0525743273
1993-07-18 , 1.1332964862 , 0.0100253635 , 0.0248636880 , 1.1332964862 , 0.0571131953 , 0.0570784956 , 0.2404854103 , 0.0776471174 , 1.1332964862 , 0.0474781177 , 0.1331893356 , 0.0415070710
1993-07-19 , 1.0078806559 , 0.0109648528 , 0.0247205945 , 1.0078806559 , 0.0529274269 , 0.0543472855 , 0.2192137541 , 0.0754353840 , 1.0078806559 , 0.0448419641 , 0.1229659468 , 0.0405956127
1993-07-20 , 1.0880504467 , 0.0142492224 , 0.0307637533 , 1.0880504467 , 0.0621731228 , 0.0649628816 , 0.2438239203 , 0.0927870008 , 1.0880504467 , 0.0520221850 , 0.1392301206 , 0.0502595123
1993-07-21 , 0.9107272113 , 0.0114160608 , 0.0252091019 , 0.9107272113 , 0.0516248914 , 0.0537459762 , 0.2048276548 , 0.0761978714 , 0.9107272113 , 0.0434997558 , 0.1167462383 , 0.0411600749
1993-07-22 , 0.7226440995 , 0.0093210855 , 0.0199857357 , 0.7226440995 , 0.0400913945 , 0.0420419197 , 0.1619781494 , 0.0600754350 , 0.7226440995 , 0.0343857376 , 0.0920958342 , 0.0325432671
1993-07-23 , 0.5668674045 , 0.0089353208 , 0.0169765896 , 0.5668674045 , 0.0327625980 , 0.0343816686 , 0.1279210408 , 0.0502250388 , 0.5668674045 , 0.0274355287 , 0.0729044032 , 0.0280583135
1993-07-24 , 0.4531132168 , 0.0086553502 , 0.0160491943 , 0.4531132168 , 0.0288835313 , 0.0308178371 , 0.1036113032 , 0.0466952287 , 0.4531132168 , 0.0232646801 , 0.0599179868 , 0.0265729551
1993-07-25 , 0.3999149181 , 0.0084062364 , 0.0155907525 , 0.3999149181 , 0.0276502820 , 0.0298117178 , 0.0921882912 , 0.0453160039 , 0.3999149181 , 0.0218627930 , 0.0549691659 , 0.0257965087
1993-07-26 , 0.3838405468 , 0.0082139757 , 0.0152290060 , 0.3838405468 , 0.0270334314 , 0.0291586981 , 0.0896704779 , 0.0442195751 , 0.3838405468 , 0.0213610614 , 0.0537413420 , 0.0251795450
1993-07-27 , 0.3714699357 , 0.0079600015 , 0.0147615785 , 0.3714699357 , 0.0262036924 , 0.0282443011 , 0.0869253088 , 0.0428499574 , 0.3714699357 , 0.0206899571 , 0.0520069828 , 0.0244038899
1993-07-28 , 0.3660765754 , 0.0077158609 , 0.0143128006 , 0.3660765754 , 0.0254133718 , 0.0273908827 , 0.0843222724 , 0.0415389449 , 0.3660765754 , 0.020070959  , 0.0504581592 , 0.0236585263
1993-07-29 , 0.3518781309 , 0.0074791237 , 0.0138778686 , 0.3518781309 , 0.0246470133 , 0.0265629521 , 0.0817958125 , 0.0402691876 , 0.3518781309 , 0.0194682932 , 0.0489479913 , 0.0229371246
1993-07-30 , 0.3373462253 , 0.0072506374 , 0.0134581389 , 0.3373462253 , 0.0239076120 , 0.0257639567 , 0.0793586731 , 0.0390439068 , 0.3373462253 , 0.0188868205 , 0.0474911725 , 0.0222406457
1993-07-31 , 0.4158403467 , 0.0072052566 , 0.0136791088 , 0.4158403467 , 0.0258617260 , 0.0279599224 , 0.0896062214 , 0.0405553182 , 0.4158403467 , 0.0197398433 , 0.0536423860 , 0.0225979275
1993-08-01 , 0.3941793654 , 0.0070112439 , 0.0131145336 , 0.3941793654 , 0.0247368141 , 0.0266321818 , 0.0851356788 , 0.0383756848 , 0.3941793654 , 0.0187546341 , 0.0509964554 , 0.0216655024
1993-08-02 , 0.3329245956 , 0.0067989773 , 0.0127171269 , 0.3329245956 , 0.0229481450 , 0.0247526945 , 0.0769909610 , 0.0371194344 , 0.3329245956 , 0.0179630986 , 0.0460931284 , 0.0210057010
1993-08-03 , 0.3206290351 , 0.0065960918 , 0.0123423257 , 0.3206290351 , 0.0222468340 , 0.0239825778 , 0.0745824743 , 0.0360141896 , 0.3206290351 , 0.0174438477 , 0.0446616277 , 0.0203833686
1993-08-04 , 0.3109746015 , 0.0064034921 , 0.0119883784 , 0.3109746015 , 0.0216201216 , 0.0233078568 , 0.0725060638 , 0.0349721272 , 0.3109746015 , 0.0169624610 , 0.0434421681 , 0.0197935316
1993-08-05 , 0.3013966596 , 0.0062129267 , 0.0116364655 , 0.3013966596 , 0.0209916291 , 0.0226283321 , 0.0704164858 , 0.0339383724 , 0.3013966596 , 0.0164750840 , 0.0421970790 , 0.0192096851
1993-08-06 , 0.2925381131 , 0.0060283519 , 0.0112951208 , 0.2925381131 , 0.0203813623 , 0.0219680786 , 0.0683858235 , 0.0329355875 , 0.2925381131 , 0.0159998009 , 0.0409818013 , 0.0186436406
1993-08-07 , 0.2840674506 , 0.0058502196 , 0.0109655875 , 0.2840674506 , 0.0197923166 , 0.0213308828 , 0.0664264538 , 0.0319675022 , 0.2840674506 , 0.0155410766 , 0.0398090502 , 0.0180974323
1993-08-08 , 0.277305377  , 0.0056896632 , 0.0106673628 , 0.277305377  , 0.0192710029 , 0.0207896479 , 0.0647381253 , 0.0310862789 , 0.277305377  , 0.0151462695 , 0.0388858370 , 0.0175987526
1993-08-09 , 0.2755711873 , 0.0055593985 , 0.0104383680 , 0.2755711873 , 0.0189587346 , 0.0204778599 , 0.0638700414 , 0.0304317898 , 0.2755711873 , 0.0148594325 , 0.0384352225 , 0.0172124792
1993-08-10 , 0.2716360304 , 0.0054361979 , 0.0102224845 , 0.2716360304 , 0.0185983164 , 0.0201351589 , 0.0627408627 , 0.0298174257 , 0.2716360304 , 0.0145983942 , 0.0379346494 , 0.0168541236
1993-08-11 , 0.2726656313 , 0.0053834138 , 0.0101608276 , 0.2726656313 , 0.0185186598 , 0.0200606734 , 0.0626190185 , 0.0297115184 , 0.2726656313 , 0.0145355790 , 0.0378853127 , 0.0167544894
1993-08-12 , 0.2639138681 , 0.0052300347 , 0.0098752622 , 0.2639138681 , 0.0179856194 , 0.0194490786 , 0.0607789782 , 0.0288679335 , 0.2639138681 , 0.0141083328 , 0.0366559629 , 0.0162818625
1993-08-13 , 0.2564222830 , 0.0050786336 , 0.0095937657 , 0.2564222830 , 0.0174780951 , 0.0188972189 , 0.0590796010 , 0.0280379684 , 0.2564222830 , 0.0137136389 , 0.0356295267 , 0.0158153958
1993-08-14 , 0.2492079276 , 0.0049325449 , 0.0093218768 , 0.2492079276 , 0.0169880618 , 0.0183644894 , 0.0574396487 , 0.0272364863 , 0.2492079276 , 0.0133329602 , 0.0346406725 , 0.0153649223
1993-08-15 , 0.2422297442 , 0.0047910337 , 0.0090589169 , 0.2422297442 , 0.0165141353 , 0.0178491098 , 0.0558534410 , 0.0264616790 , 0.2422297442 , 0.0129643192 , 0.0336823075 , 0.0149293687
1993-08-16 , 0.2354816013 , 0.0046543828 , 0.0088047169 , 0.2354816013 , 0.0160561739 , 0.0173511081 , 0.0543204412 , 0.0257125853 , 0.2354816013 , 0.0126079418 , 0.0327559860 , 0.0145083958
1993-08-17 , 0.2289578897 , 0.0045223094 , 0.0085589373 , 0.2289578897 , 0.0156134712 , 0.0168697216 , 0.0528390954 , 0.0249890646 , 0.2289578897 , 0.0122634322 , 0.0318606906 , 0.0141014946
1993-08-18 , 0.2226525059 , 0.0043945311 , 0.0083213523 , 0.2226525059 , 0.0151855751 , 0.0164044415 , 0.0514073125 , 0.0242894490 , 0.2226525059 , 0.0119304516 , 0.0309953477 , 0.0137080440
1993-08-19 , 0.2165624689 , 0.0042711046 , 0.0080916792 , 0.2165624689 , 0.0147719488 , 0.0159545899 , 0.0500231707 , 0.0236131455 , 0.2165624689 , 0.0116084911 , 0.0301589965 , 0.0133277045
1993-08-20 , 0.2105890769 , 0.0041516339 , 0.0078695509 , 0.2105890769 , 0.0143719707 , 0.0155196860 , 0.0486852293 , 0.0229591934 , 0.2105890769 , 0.0112972400 , 0.0293504502 , 0.0129599677
1993-08-21 , 0.2048457676 , 0.0040361192 , 0.0076548258 , 0.2048457676 , 0.0139851887 , 0.0150993064 , 0.0473915100 , 0.0223268296 , 0.2048457676 , 0.0109961616 , 0.0285685785 , 0.0126043248
1993-08-22 , 0.2042907008 , 0.0039253517 , 0.0074535794 , 0.2042907008 , 0.0137289542 , 0.0148189404 , 0.0467486628 , 0.0217611241 , 0.2042907008 , 0.0107285677 , 0.0281455145 , 0.0122725874
1993-08-23 , 0.3812429923 , 0.0047351978 , 0.0101500333 , 0.3812429923 , 0.0209410208 , 0.0228102506 , 0.0738114533 , 0.0330952963 , 0.3812429923 , 0.0147099812 , 0.0449009083 , 0.0172679759
1993-08-24 , 0.9336830422 , 0.0178082502 , 0.0355116101 , 0.9336830422 , 0.0659157082 , 0.0715372721 , 0.2059970431 , 0.1145080567 , 0.9336830422 , 0.0490779170 , 0.1288628472 , 0.0613570601
1993-08-25 , 1.324874991  , 0.0323278355 , 0.0588311088 , 1.324874991  , 0.1019422743 , 0.1123901367 , 0.3098626030 , 0.1808935095 , 1.324874991  , 0.0767876518 , 0.1935775192 , 0.1002097801
1993-08-26 , 1.1546429669 , 0.0289435492 , 0.0523668077 , 1.1546429669 , 0.0897259748 , 0.0987160012 , 0.2727383083 , 0.1598517523 , 1.1546429669 , 0.0680263942 , 0.1696599889 , 0.0890141239
1993-08-27 , 1.1355303729 , 0.0289455837 , 0.0522838452 , 1.1355303729 , 0.0890371816 , 0.0985114203 , 0.2721511275 , 0.1579271104 , 1.1355303729 , 0.0683946396 , 0.1698967827 , 0.0885034630
1993-08-28 , 1.3810128671 , 0.0377830223 , 0.0665961372 , 1.3810128671 , 0.1113656503 , 0.1234329789 , 0.340669307  , 0.1971177841 , 1.3810128671 , 0.0852936921 , 0.2098682544 , 0.1120266383
1993-08-29 , 1.1112579346 , 0.0298638236 , 0.0527994790 , 1.1112579346 , 0.0883350513 , 0.0974916811 , 0.2717395924 , 0.1563458478 , 1.1112579346 , 0.0677182798 , 0.1658029060 , 0.0887849031
1993-08-30 , 0.8865644667 , 0.0227717646 , 0.0405707465 , 0.8865644667 , 0.0683828847 , 0.0753442834 , 0.2126715766 , 0.1204982051 , 0.8865644667 , 0.0524827746 , 0.1289720323 , 0.0682513202
1993-08-31 , 0.6986786454 , 0.0171021637 , 0.0308044434 , 0.6986786454 , 0.0524872956 , 0.0576666938 , 0.1641277737 , 0.0918263752 , 0.6986786454 , 0.0403856065 , 0.0996353714 , 0.0518275507
1993-09-01 , 0.5337660613 , 0.0124154549 , 0.0227126509 , 0.5337660613 , 0.0392690022 , 0.0429964417 , 0.1238145051 , 0.0680882206 , 0.5337660613 , 0.0302924261 , 0.0751698247 , 0.0382375081
1993-09-02 , 0.3980506614 , 0.0088576704 , 0.0163944951 , 0.3980506614 , 0.0284635755 , 0.0311715021 , 0.0909557201 , 0.0488956026 , 0.3980506614 , 0.0220191107 , 0.0551257097 , 0.0275189434
1993-09-03 , 0.3183741252 , 0.0077663846 , 0.0137982403 , 0.3183741252 , 0.0234336571 , 0.0257282397 , 0.0747610021 , 0.0401002107 , 0.3183741252 , 0.0181378399 , 0.0451979461 , 0.0229508011
1993-09-04 , 0.3251633256 , 0.0088369297 , 0.0156225133 , 0.3251633256 , 0.0257230970 , 0.0289079453 , 0.0771260014 , 0.0436030634 , 0.3251633256 , 0.0194181654 , 0.0482530946 , 0.0255074960
1993-09-05 , 0.3081613046 , 0.0082489013 , 0.0146476463 , 0.3081613046 , 0.0241650050 , 0.0269769174 , 0.0737666943 , 0.0413378114 , 0.3081613046 , 0.0184234618 , 0.0456537881 , 0.0240325363
1993-09-06 , 0.3346487540 , 0.0078095048 , 0.0138865153 , 0.3346487540 , 0.0243173670 , 0.0265246355 , 0.0782653808 , 0.0399504484 , 0.3346487540 , 0.0185648600 , 0.0479911521 , 0.0229475798
1993-09-07 , 0.3667886805 , 0.0075664379 , 0.0134599473 , 0.3667886805 , 0.0239264877 , 0.0255866156 , 0.0834629764 , 0.0386748137 , 0.3667886805 , 0.0182909930 , 0.0487553915 , 0.0222406458
1993-09-08 , 0.3604692812 , 0.0073346173 , 0.0130575674 , 0.3604692812 , 0.0227874190 , 0.0245027894 , 0.0795884874 , 0.0374969482 , 0.3604692812 , 0.0174186424 , 0.0448129159 , 0.0215731019
1993-09-09 , 0.3352828132 , 0.0071420174 , 0.0127886737 , 0.3352828132 , 0.0220928051 , 0.0240653709 , 0.0738664132 , 0.0366909450 , 0.3352828132 , 0.0172122531 , 0.0438230726 , 0.0210770218
1993-09-10 , 0.7230641683 , 0.0157012939 , 0.0292807120 , 0.7230641683 , 0.0516088415 , 0.0555311414 , 0.1688431350 , 0.0845990215 , 0.7230641683 , 0.0406861482 , 0.1025685628 , 0.0481376365
1993-09-11 , 0.7020694309 , 0.0150665282 , 0.0282197175 , 0.7020694309 , 0.0500162761 , 0.0537898311 , 0.1634656552 , 0.0818070022 , 0.7020694309 , 0.0394669144 , 0.0993821885 , 0.0464962429
1993-09-12 , 0.5742571795 , 0.0117974175 , 0.0224193430 , 0.5742571795 , 0.0402524595 , 0.0431416830 , 0.1335306238 , 0.0649681938 , 0.5742571795 , 0.0319939507 , 0.0809013083 , 0.0368982385
1993-09-13 , 0.5184688427 , 0.0095235189 , 0.0191739683 , 0.5184688427 , 0.0359232585 , 0.0383180972 , 0.1214358860 , 0.0558874058 , 0.5184688427 , 0.0289286860 , 0.0737505876 , 0.0315091734
1993-09-14 , 0.6740229854 , 0.0121765136 , 0.0255712438 , 0.6740229854 , 0.0493065728 , 0.0528616445 , 0.1617941961 , 0.0757317437 , 0.6740229854 , 0.0389649568 , 0.0984206588 , 0.0422837999
1993-09-15 , 0.6314207854 , 0.0127330638 , 0.0266673900 , 0.6314207854 , 0.0511405662 , 0.0558229799 , 0.1543597185 , 0.0793739601 , 0.6314207854 , 0.0393118399 , 0.0979966906 , 0.0442249439
1993-09-16 , 0.5860633002 , 0.0098741319 , 0.0206393771 , 0.5860633002 , 0.0417458994 , 0.0436184352 , 0.1431133128 , 0.0607593678 , 0.5860633002 , 0.0336837203 , 0.0886868511 , 0.0339870875
1993-09-17 , 0.5232701054 , 0.0088014955 , 0.0167344834 , 0.5232701054 , 0.0324811581 , 0.0337495027 , 0.1263420952 , 0.0482887550 , 0.5232701054 , 0.0269660666 , 0.0730316162 , 0.0273948387
1993-09-18 , 0.468670513  , 0.0084849038 , 0.0153410735 , 0.468670513  , 0.0279863144 , 0.0294981779 , 0.1092299850 , 0.0444868298 , 0.468670513  , 0.0227124249 , 0.0601096825 , 0.0254194472
1993-09-19 , 0.4148091069 , 0.0082200792 , 0.0148656775 , 0.4148091069 , 0.0262110958 , 0.0282260470 , 0.0920198793 , 0.0430480957 , 0.4148091069 , 0.0204620361 , 0.0522091336 , 0.0246296070
1993-09-20 , 0.3706461023 , 0.0079631664 , 0.0144063314 , 0.3706461023 , 0.0252690067 , 0.0273600260 , 0.0840059068 , 0.0417152121 , 0.3706461023 , 0.0196506641 , 0.0496644762 , 0.0238666676
1993-09-21 , 0.3450868960 , 0.0077153523 , 0.0139632048 , 0.3450868960 , 0.0244996247 , 0.0265249182 , 0.0809202123 , 0.0404295744 , 0.3450868960 , 0.0190551192 , 0.0481655545 , 0.0231309114
1993-09-22 , 0.3325954296 , 0.0074767500 , 0.0135379368 , 0.3325954296 , 0.0237627382 , 0.0257247923 , 0.0785178290 , 0.0391941777 , 0.3325954296 , 0.0184903746 , 0.0467467696 , 0.0224233555
1993-09-23 , 0.3541827732 , 0.0072923448 , 0.0134013423 , 0.3541827732 , 0.0239299633 , 0.0258938260 , 0.0815472073 , 0.0386043971 , 0.3541827732 , 0.0188973886 , 0.0484038740 , 0.0220363476
1993-09-24 , 0.4607994927 , 0.0076742666 , 0.0149517483 , 0.4607994927 , 0.0283489651 , 0.0304111622 , 0.1016014946 , 0.0432501333 , 0.4607994927 , 0.0224881208 , 0.0595332958 , 0.0244027032
1993-09-25 , 0.8712654961 , 0.0147738987 , 0.0307018138 , 0.8712654961 , 0.0597447148 , 0.0637230766 , 0.2016522441 , 0.0927528663 , 0.8712654961 , 0.0463524712 , 0.1196060746 , 0.0510181568
1993-09-26 , 0.9180309720 , 0.0203147606 , 0.0401168258 , 0.9180309720 , 0.0732373272 , 0.0799551505 , 0.2207750108 , 0.1205069082 , 0.9180309720 , 0.0549395525 , 0.1371620460 , 0.0667919016
1993-09-27 , 0.7358777082 , 0.0161109075 , 0.0328180384 , 0.7358777082 , 0.0594771773 , 0.0656422932 , 0.1770507812 , 0.0986421937 , 0.7358777082 , 0.0446474427 , 0.1104838053 , 0.0545642994
1993-09-28 , 0.6022029735 , 0.0147991038 , 0.0302159061 , 0.6022029735 , 0.0525062277 , 0.0591473614 , 0.1470814458 , 0.0890194363 , 0.6022029735 , 0.0388835766 , 0.0934364600 , 0.0498897977
1993-09-29 , 0.4750239054 , 0.0154911746 , 0.0285996047 , 0.4750239054 , 0.0450766669 , 0.0522660996 , 0.1192019992 , 0.0825217918 , 0.4750239054 , 0.0326523391 , 0.0768434878 , 0.0467374448
1993-09-30 , 0.4160468490 , 0.0128828260 , 0.0251505534 , 0.4160468490 , 0.0416327582 , 0.0479445845 , 0.1086485121 , 0.0778484203 , 0.4160468490 , 0.0298173692 , 0.0694109882 , 0.0420499447
1993-10-01 , 0.4842326411 , 0.0118868226 , 0.0283058449 , 0.4842326411 , 0.0504915590 , 0.0575033681 , 0.1254490605 , 0.0868119981 , 0.4842326411 , 0.0363543474 , 0.0827637849 , 0.0475390398
1993-10-02 , 0.7816061514 , 0.0257663302 , 0.0527755172 , 0.7816061514 , 0.0901269983 , 0.1032913773 , 0.2073863841 , 0.1558261447 , 0.7816061514 , 0.0676124854 , 0.1478992604 , 0.0877990722
1993-10-03 , 0.7859524197 , 0.0379421658 , 0.0675559715 , 0.7859524197 , 0.1025392885 , 0.1215055113 , 0.2179762098 , 0.1952668366 , 0.7859524197 , 0.0735430681 , 0.1581904659 , 0.1111472800
1993-10-04 , 0.6719350179 , 0.0311374240 , 0.0563783999 , 0.6719350179 , 0.0879147000 , 0.1031227394 , 0.1858987313 , 0.1673816821 , 0.6719350179 , 0.0621783220 , 0.1337655527 , 0.0936964247
1993-10-05 , 0.6475874724 , 0.0251166450 , 0.0493789108 , 0.6475874724 , 0.0818200005 , 0.0942105893 , 0.1756859107 , 0.1487569173 , 0.6475874724 , 0.0572932491 , 0.1246552644 , 0.0834212691
1993-10-06 , 0.8163214789 , 0.0222733108 , 0.0479966905 , 0.8163214789 , 0.0897146719 , 0.0979643644 , 0.2157008417 , 0.1446664315 , 0.8163214789 , 0.0653068260 , 0.1503120705 , 0.0806988750
1993-10-07 , 0.9188460173 , 0.0215761536 , 0.0460688837 , 0.9188460173 , 0.093069458  , 0.0976786295 , 0.2404969391 , 0.1399479618 , 0.9188460173 , 0.0684260616 , 0.1626360858 , 0.0777260109
1993-10-08 , 1.4413949472 , 0.0318101670 , 0.0656602646 , 1.4413949472 , 0.1441374601 , 0.1463598181 , 0.3697211371 , 0.1976553457 , 1.4413949472 , 0.1058774595 , 0.2572044089 , 0.1096871835
1993-10-09 , 1.2511887162 , 0.0441944263 , 0.0783363624 , 1.2511887162 , 0.1382972999 , 0.1489097312 , 0.3498903627 , 0.2287249529 , 1.2511887162 , 0.1004584417 , 0.2399348507 , 0.1299289279
1993-10-10 , 1.0115131519 , 0.0365605106 , 0.0658833822 , 1.0115131519 , 0.1135112620 , 0.1242027000 , 0.2874109338 , 0.1977199977 , 1.0115131519 , 0.0830534757 , 0.1975221987 , 0.1111228660
1993-10-11 , 0.951268627  , 0.0291515209 , 0.0574381509 , 0.951268627  , 0.1036353217 , 0.1125409161 , 0.2630427607 , 0.1715374982 , 0.951268627  , 0.0756352176 , 0.1805451570 , 0.0973897298
1993-10-12 , 1.1690143726 , 0.0247601545 , 0.0518348977 , 1.1690143726 , 0.1042292841 , 0.1098732277 , 0.3131360089 , 0.1549266673 , 1.1690143726 , 0.0811188874 , 0.2041852032 , 0.0876593694
1993-10-13 , 1.5010998761 , 0.0255203813 , 0.0536842629 , 1.5010998761 , 0.1128112792 , 0.1193056459 , 0.3996832953 , 0.1618984646 , 1.5010998761 , 0.0937504521 , 0.2479239005 , 0.0908478913
1993-10-14 , 2.0619020815 , 0.0279043691 , 0.0582406503 , 2.0619020815 , 0.1296705458 , 0.1359397606 , 0.5361499927 , 0.1760479962 , 2.0619020815 , 0.1182960792 , 0.3326289423 , 0.0982421874
1993-10-15 , 1.4095573143 , 0.0242228189 , 0.0505515770 , 1.4095573143 , 0.1040526213 , 0.1076913339 , 0.3549602367 , 0.1521063910 , 1.4095573143 , 0.0834436486 , 0.2157995153 , 0.0852941441
1993-10-16 , 1.1152683964 , 0.0190294053 , 0.0402544940 , 1.1152683964 , 0.0835828993 , 0.0867182979 , 0.2804394756 , 0.1213953088 , 1.1152683964 , 0.0658227992 , 0.1708849871 , 0.0679325809
1993-10-17 , 1.0036810981 , 0.0167878326 , 0.0359940139 , 1.0036810981 , 0.0760135226 , 0.0790235730 , 0.2552387378 , 0.1087022570 , 1.0036810981 , 0.0604914913 , 0.1580916793 , 0.0606488263
1993-10-18 , 0.9040482698 , 0.0142702456 , 0.0306697139 , 0.9040482698 , 0.0655517578 , 0.0672867386 , 0.2295601173 , 0.0919735378 , 0.9040482698 , 0.0535358569 , 0.1413314254 , 0.0515340169
1993-10-19 , 0.7930890684 , 0.0123451514 , 0.0253605595 , 0.7930890684 , 0.0531768799 , 0.0539317942 , 0.1976713957 , 0.0741199634 , 0.7930890684 , 0.0443443016 , 0.1198348433 , 0.0422483091
1993-10-20 , 0.745773711  , 0.0117063170 , 0.0231872558 , 0.745773711  , 0.0469943576 , 0.0475859465 , 0.1860058819 , 0.0669239185 , 0.745773711  , 0.0403200502 , 0.1095404731 , 0.0381646049
